exposure	outcome	sequence_id	protein	gene	nsnp	method	b	se	pval	lower_ci	upper_ci
myeloma_meta-analysis	5599_88_PCYOX1L_PCYXL	5599_88	PCYXL	PCYOX1L	1	Wald ratio	0.0145772594752187	0.0362015826738859	0.687191653038436	-0.0563778425655977	0.085532361516035
myeloma_meta-analysis	5601_2_PGLYRP2_PGRP_L	5601_2	PGRP_L	PGLYRP2	1	Wald ratio	0.0458142440649729	0.0366638900458142	0.21145520255165	-0.026046980424823	0.117675468554769
myeloma_meta-analysis	5602_62_RNASE10_RNS10	5602_62	RNS10	RNASE10	1	Wald ratio	-0.00333194502290712	0.0372178259058725	0.928664277138109	-0.0762788837984173	0.0696149937526031
myeloma_meta-analysis	5604_30_HPSE_HPSE	5604_30	HPSE	HPSE	1	Wald ratio	-0.0133277800916285	0.0358600583090379	0.710145370317695	-0.0836134943773428	0.0569579341940858
myeloma_meta-analysis	5605_77_MFNG_MFNG	5605_77	MFNG	MFNG	1	Wald ratio	0.0478967097042899	0.0351187005414411	0.172614152837831	-0.0209359433569346	0.116729362765514
myeloma_meta-analysis	5606_24_MFAP1_MFAP1	5606_24	MFAP1	MFAP1	1	Wald ratio	0.0141607663473553	0.0355893377759267	0.690708687905789	-0.0555943356934611	0.0839158683881716
myeloma_meta-analysis	5609_92_FAM19A5_F19A5	5609_92	F19A5	FAM19A5	1	Wald ratio	0.0333194502290712	0.0356101624323199	0.349441826202898	-0.0364764681382757	0.103115368596418
myeloma_meta-analysis	5610_32_FAM171A1_CJ038	5610_32	CJ038	FAM171A1	1	Wald ratio	0.0366513952519783	0.0355560183256976	0.302631299784422	-0.033038400666389	0.106341191170346
myeloma_meta-analysis	5611_56_DEFB108B_D108B	5611_56	D108B	DEFB108B	1	Wald ratio	0.0133277800916285	0.0349479383590171	0.702935409158586	-0.055170179092045	0.081825739275302
myeloma_meta-analysis	5612_16_HINT2_HINT2	5612_16	HINT2	HINT2	1	Wald ratio	0.0270720533111204	0.0354185755935027	0.444660966362383	-0.0423483548521449	0.0964924614743857
myeloma_meta-analysis	5613_75_LAT2_NTAL	5613_75	NTAL	LAT2	1	Wald ratio	0.0274885464389838	0.0353102873802582	0.436282856308548	-0.0417196168263224	0.0966967097042899
myeloma_meta-analysis	5614_44_CRH_CRH	5614_44	CRH	CRH	1	Wald ratio	0.0204081632653061	0.0352894627238651	0.563056487733943	-0.0487591836734694	0.0895755102040816
myeloma_meta-analysis	5615_62_FAM172A_F172A	5615_62	F172A	FAM172A	1	Wald ratio	0.0183256976259892	0.0358100791336943	0.608828145144527	-0.0518620574760516	0.08851345272803
myeloma_meta-analysis	5617_41_NPFF_NPFF	5617_41	NPFF	NPFF	1	Wald ratio	0.0304039983340275	0.035972511453561	0.397998691129124	-0.0401021241149521	0.100910120783007
myeloma_meta-analysis	5618_50_FAM3B_FAM3B	5618_50	FAM3B	FAM3B	1	Wald ratio	0.0233236151603499	0.03685964181591	0.526884920359307	-0.0489212827988338	0.0955685131195335
myeloma_meta-analysis	5620_13_PAM_AMD	5620_13	AMD	PAM	1	Wald ratio	0.0270720533111204	0.0324281549354436	0.403812446985607	-0.036487130362349	0.0906312369845897
myeloma_meta-analysis	5621_64_THSD1_THSD1	5621_64	THSD1	THSD1	1	Wald ratio	-0.00249895876718034	0.0389712619741774	0.948872195508936	-0.0788826322365681	0.0738847147022074
myeloma_meta-analysis	5623_11_CD300LF_CLM1	5623_11	CLM1	CD300LF	1	Wald ratio	0.0199916701374427	0.0353644314868805	0.571866709246565	-0.049322615576843	0.0893059558517284
myeloma_meta-analysis	5626_20_CTRC_CTRC	5626_20	CTRC	CTRC	1	Wald ratio	0.00124947938359017	0.0425947521865889	0.976598118307069	-0.0822362349021241	0.0847351936693044
myeloma_meta-analysis	5627_53_GNRH1_GON1	5627_53	GON1	GNRH1	1	Wald ratio	-0.0191586838817159	0.0360474802165764	0.595082947224185	-0.0898117451062057	0.0514943773427738
myeloma_meta-analysis	5628_21_SEMA3G_SEM3G	5628_21	SEM3G	SEMA3G	1	Wald ratio	0.00624739691795085	0.0363473552686381	0.863531578384913	-0.0649934194085798	0.0774882132444815
myeloma_meta-analysis	5629_58_KLRC1_NKG2A	5629_58	NKG2A	KLRC1	1	Wald ratio	0.0591420241566014	0.035381091211995	0.0946088461188914	-0.0102049146189088	0.128488962932112
myeloma_meta-analysis	5630_48_CD300A_CM35H	5630_48	CM35H	CD300A	1	Wald ratio	0.034152436484798	0.0367138692211579	0.352250687955077	-0.0378067471886714	0.106111620158267
myeloma_meta-analysis	5631_83_MLN_MOTI	5631_83	MOTI	MLN	1	Wald ratio	-0.0133277800916285	0.0359975010412328	0.71120232352431	-0.0838828821324448	0.0572273219491878
myeloma_meta-analysis	5632_6_CRTAC1_CRAC1	5632_6	CRAC1	CRTAC1	1	Wald ratio	-0.0241566014160766	0.0385589337775927	0.53099674008619	-0.0997321116201583	0.051418908788005
myeloma_meta-analysis	5634_39_POFUT1_OFUT1	5634_39	OFUT1	POFUT1	1	Wald ratio	-0.00124947938359017	0.035506039150354	0.971927745076272	-0.070841316118284	0.0683423573511037
myeloma_meta-analysis	5636_10_MFAP4_MFAP4	5636_10	MFAP4	MFAP4	1	Wald ratio	0.0158267388588088	0.0378134110787172	0.675546281599248	-0.0582875468554769	0.0899410245730945
myeloma_meta-analysis	5637_81_NTNG1_NTNG1	5637_81	NTNG1	NTNG1	1	Wald ratio	0.0120783007080383	0.0356101624323199	0.734473165757381	-0.0577176176593086	0.0818742190753853
myeloma_meta-analysis	5638_23_COLGALT1_GT251	5638_23	GT251	COLGALT1	1	Wald ratio	0.0403998334027489	0.0370095793419409	0.275006857936825	-0.0321389421074552	0.112938608912953
myeloma_meta-analysis	5639_49_NETO1_NETO1	5639_49	NETO1	NETO1	1	Wald ratio	0.0229071220324865	0.036268221574344	0.527646244995694	-0.0481785922532278	0.0939928363182008
myeloma_meta-analysis	5643_2_LCN8_LCN8	5643_2	LCN8	LCN8	1	Wald ratio	0.0462307371928363	0.0348937942523948	0.185204803919277	-0.0221610995418576	0.11462257392753
myeloma_meta-analysis	5644_60_RNASE4_RNAS4	5644_60	RNAS4	RNASE4	1	Wald ratio	0.0229071220324865	0.0370928779675135	0.536864631037608	-0.0497949187838401	0.095609162848813
myeloma_meta-analysis	5646_20_RNASE6_RNAS6	5646_20	RNAS6	RNASE6	1	Wald ratio	0.0237401082882132	0.0371095376926281	0.52234773219682	-0.0489945855893378	0.0964748021657643
myeloma_meta-analysis	5648_28_CTRB2_CTRB2	5648_28	CTRB2	CTRB2	1	Wald ratio	0.0366513952519783	0.0324864639733444	0.259233298673899	-0.0270220741357768	0.100324864639733
myeloma_meta-analysis	5649_83_PSG4_PSG4	5649_83	PSG4	PSG4	1	Wald ratio	0.0333194502290712	0.0344273219491878	0.333134280788218	-0.034158100791337	0.100797001249479
myeloma_meta-analysis	5650_9_PDIA6_PDIA6	5650_9	PDIA6	PDIA6	1	Wald ratio	0.00291545189504373	0.0349354435651812	0.933491704332314	-0.0655580174927114	0.0713889212827988
myeloma_meta-analysis	5651_50_PSG7_PSG7	5651_50	PSG7	PSG7	1	Wald ratio	0.0329029571012078	0.0349521032902957	0.346513880274276	-0.0356031653477718	0.101409079550187
myeloma_meta-analysis	5653_23_PRSS37_PRS37	5653_23	PRS37	PRSS37	1	Wald ratio	0.0241566014160766	0.0356934610578925	0.498545890085532	-0.0458025822573927	0.094115785089546
myeloma_meta-analysis	5654_70_TMX3_TMX3	5654_70	TMX3	TMX3	1	Wald ratio	0.0283215326947105	0.0368804664723032	0.442530125174077	-0.0439641815910037	0.100607246980425
myeloma_meta-analysis	5656_53_ENDOU_PP11	5656_53	PP11	ENDOU	1	Wald ratio	0.0187421907538526	0.0351353602665556	0.593737225127733	-0.0501231153685964	0.0876074968763015
myeloma_meta-analysis	5657_28_ST3GAL1_SIA4A	5657_28	SIA4A	ST3GAL1	1	Wald ratio	0.0412328196584756	0.0368471470220741	0.263130157314382	-0.0309875885047897	0.113453227821741
myeloma_meta-analysis	5658_64_F13B_coagulation_factor_XIII_B	5658_64	coagulation_factor_XIII_B	F13B	1	Wald ratio	-0.00791336942940441	0.0367846730528946	0.829668450622875	-0.0800113286130779	0.064184589754269
myeloma_meta-analysis	5659_11_TRH_TRH	5659_11	TRH	TRH	1	Wald ratio	0.0224906289046231	0.035039566847147	0.520961631913557	-0.0461869221157851	0.0911681799250312
myeloma_meta-analysis	5660_51_SOD3_SOD3	5660_51	SOD3	SOD3	1	Wald ratio	0.0208246563931695	0.036314035818409	0.566333099663386	-0.0503508538109121	0.0920001665972511
myeloma_meta-analysis	5661_15_IL18_IL_18	5661_15	IL_18	IL18	1	Wald ratio	0.0487296959600167	0.0370054144106622	0.187896918225213	-0.0238009162848813	0.121260308204915
myeloma_meta-analysis	5663_18_PF4V1_PF4V	5663_18	PF4V	PF4V1	1	Wald ratio	0.0399833402748855	0.0362890462307372	0.270547801931931	-0.0311431903373594	0.11110987088713
myeloma_meta-analysis	5664_57_DEFB106A_D106A	5664_57	D106A	DEFB106A	1	Wald ratio	0.043731778425656	0.0357725947521866	0.221520913986887	-0.0263825072886297	0.113846064139942
myeloma_meta-analysis	5667_3_SEMA3B_SEM3B	5667_3	SEM3B	SEMA3B	1	Wald ratio	0.00208246563931695	0.0365264473136193	0.954535203716528	-0.0695093710953769	0.0736743023740108
myeloma_meta-analysis	5669_26_SIRPB2_SIRB2	5669_26	SIRB2	SIRPB2	1	Wald ratio	0.0424822990420658	0.035506039150354	0.23150893276447	-0.0271095376926281	0.11207413577676
myeloma_meta-analysis	5671_1_CTRB1_Chymotrypsin	5671_1	Chymotrypsin	CTRB1	1	Wald ratio	0.0262390670553936	0.0365389421074552	0.472687991048445	-0.0453772594752187	0.0978553935860058
myeloma_meta-analysis	5676_54_ASIP_ASIP	5676_54	ASIP	ASIP	1	Wald ratio	-0.00291545189504373	0.0365139525197834	0.936360634877746	-0.0744827988338193	0.0686518950437318
myeloma_meta-analysis	5677_15_C2orf66_CB066	5677_15	CB066	C2orf66	1	Wald ratio	0.0316534777176177	0.0351603498542274	0.367981582392249	-0.037260807996668	0.100567763431903
myeloma_meta-analysis	5679_16_DEFB103A_HBD_3	5679_16	HBD_3	DEFB103A	1	Wald ratio	0.0145772594752187	0.0353394418992087	0.679978378537338	-0.0546880466472303	0.0838425655976676
myeloma_meta-analysis	5680_54_OBP2B_OBP2B	5680_54	OBP2B	OBP2B	1	Wald ratio	-0.0133277800916285	0.0378717201166181	0.724898965657473	-0.0875563515201999	0.0609007913369429
myeloma_meta-analysis	5682_13_VASN_VASN	5682_13	VASN	VASN	1	Wald ratio	0.0141607663473553	0.0368513119533528	0.700780096376715	-0.0580678050812162	0.0863893377759267
myeloma_meta-analysis	5687_5_PRKCSH_GLU2B	5687_5	GLU2B	PRKCSH	1	Wald ratio	0.0408163265306122	0.0355768429820908	0.251269097866958	-0.0289142857142857	0.11054693877551
myeloma_meta-analysis	5688_65_CBLN4_CBLN4	5688_65	CBLN4	CBLN4	1	Wald ratio	0.051228654727197	0.0369845897542691	0.166011150207677	-0.0212611411911703	0.123718450645564
myeloma_meta-analysis	5689_1_DEFB112_DB112	5689_1	DB112	DEFB112	1	Wald ratio	-0.0420658059142024	0.0359516867971678	0.241974862422304	-0.112531112036651	0.0283995002082466
myeloma_meta-analysis	5690_49_TUFT1_TUFT1	5690_49	TUFT1	TUFT1	1	Wald ratio	0.034152436484798	0.0357642648896293	0.339612149788925	-0.0359455226988755	0.104250395668471
myeloma_meta-analysis	5691_2_CRISPLD2_CRLD2	5691_2	CRLD2	CRISPLD2	1	Wald ratio	-0.0837151187005414	0.0381549354435652	0.0282293989453786	-0.158498792169929	-0.00893144523115368
myeloma_meta-analysis	5698_60_TNXB_Tenascin_X	5698_60	Tenascin_X	TNXB	1	Wald ratio	0.0462307371928363	0.035506039150354	0.192898341538619	-0.0233610995418575	0.11582257392753
myeloma_meta-analysis	5701_81_CLEC3B_Tetranectin	5701_81	Tetranectin	CLEC3B	1	Wald ratio	0.0249895876718034	0.0365097875885048	0.493683037136987	-0.046569596001666	0.0965487713452728
myeloma_meta-analysis	5703_26_OLFM1_NOE1	5703_26	NOE1	OLFM1	1	Wald ratio	-0.00124947938359017	0.0317117867555185	0.968570600342996	-0.0634045814244065	0.0609056226572262
myeloma_meta-analysis	5704_74_GZMM_Granzyme_M	5704_74	Granzyme_M	GZMM	1	Wald ratio	0.026655560183257	0.0360891295293628	0.460147751171341	-0.044079133694294	0.097390254060808
myeloma_meta-analysis	5707_55_ELK3_ELK3	5707_55	ELK3	ELK3	1	Wald ratio	-0.00291545189504373	0.0345272802998751	0.932707334300388	-0.0705889212827988	0.0647580174927114
myeloma_meta-analysis	5708_1_LEAP2_LEAP2	5708_1	LEAP2	LEAP2	1	Wald ratio	-0.00541441066222407	0.0372844648063307	0.884538008155085	-0.0784919616826322	0.0676631403581841
myeloma_meta-analysis	5713_9_IFNL3_IFN_lambda_3	5713_9	IFN_lambda_3	IFNL3	1	Wald ratio	-0.0295710120783007	0.0349645980841316	0.397696959400465	-0.0981016243231987	0.0389596001665972
myeloma_meta-analysis	5714_88_IFNA6_IFNA6	5714_88	IFNA6	IFNA6	1	Wald ratio	0.00874635568513119	0.035210329029571	0.803822517657719	-0.060265889212828	0.0777586005830904
myeloma_meta-analysis	5715_4_ABHD14A_ABHEA	5715_4	ABHEA	ABHD14A	1	Wald ratio	0.00583090379008746	0.0369637650978759	0.874656574133304	-0.0666180758017493	0.0782798833819242
myeloma_meta-analysis	5716_49_CSAG1_CSAG1	5716_49	CSAG1	CSAG1	1	Wald ratio	0.014993752603082	0.034993752603082	0.668309398538971	-0.0535940024989588	0.0835815077051228
myeloma_meta-analysis	5717_2_CILP_CILP	5717_2	CILP	CILP	1	Wald ratio	-0.00333194502290712	0.0365514369012911	0.927367283223664	-0.0749727613494377	0.0683088713036235
myeloma_meta-analysis	5719_66_FAM189A2_CI061	5719_66	CI061	FAM189A2	1	Wald ratio	0.00999583506872137	0.0348896293211162	0.774496153348948	-0.0583878384006664	0.0783795085381091
myeloma_meta-analysis	5722_78_PRCP_Prolylcarboxypeptidase	5722_78	Prolylcarboxypeptidase	PRCP	1	Wald ratio	0.0108288213244481	0.0366180758017493	0.767441336959257	-0.0609426072469804	0.0826002498958767
myeloma_meta-analysis	5723_4_INSL3_INSL3	5723_4	INSL3	INSL3	1	Wald ratio	0.0304039983340275	0.0358808829654311	0.396794906746907	-0.0399225322782174	0.100730528946272
myeloma_meta-analysis	5724_58_SBSN_SBSN	5724_58	SBSN	SBSN	1	Wald ratio	0.0370678883798417	0.0352936276551437	0.293593342021753	-0.0321076218242399	0.106243398583923
myeloma_meta-analysis	5726_49_SPAG11A_SG11A	5726_49	SG11A	SPAG11A	1	Wald ratio	0.0354019158683882	0.0355768429820908	0.319695840313614	-0.0343286963765098	0.105132528113286
myeloma_meta-analysis	5727_35_B3GALTL_B3GLT	5727_35	B3GLT	B3GALTL	1	Wald ratio	0.00832986255726781	0.0361765930862141	0.817893172410251	-0.0625762598917118	0.0792359850062474
myeloma_meta-analysis	5728_60_FCRL1_FCRL1	5728_60	FCRL1	FCRL1	1	Wald ratio	-0.00624739691795085	0.0361516034985423	0.862799943292932	-0.0771045397750937	0.064609745939192
myeloma_meta-analysis	5730_60_CXCL14_BRAK	5730_60	BRAK	CXCL14	1	Wald ratio	0.0254060807996668	0.035597667638484	0.475412264998477	-0.0443653477717618	0.0951775093710954
myeloma_meta-analysis	5731_1_SPINK6_ISK6	5731_1	ISK6	SPINK6	1	Wald ratio	0.0208246563931695	0.0348479800083299	0.550116372460674	-0.047477384423157	0.089126697209496
myeloma_meta-analysis	5734_13_PVRL4_nectin_4	5734_13	nectin_4	PVRL4	1	Wald ratio	0.0249895876718034	0.0354977092877967	0.481446802734325	-0.0445859225322782	0.094565097875885
myeloma_meta-analysis	5735_54_C1GALT1C1_C1GLC	5735_54	C1GLC	C1GALT1C1	1	Wald ratio	0.00624739691795085	0.0380049979175344	0.869429203449627	-0.0682423990004165	0.0807371928363182
myeloma_meta-analysis	5736_1_TREML2_TRML2	5736_1	TRML2	TREML2	1	Wald ratio	-0.0108288213244481	0.0381632653061224	0.776602078907461	-0.0856288213244481	0.0639711786755518
myeloma_meta-analysis	5737_61_SEMA4D_SEM4D	5737_61	SEM4D	SEMA4D	1	Wald ratio	-0.0229071220324865	0.0361391087047064	0.526172434339953	-0.093739775093711	0.047925531028738
myeloma_meta-analysis	5739_75_KRTDAP_KTDAP	5739_75	KTDAP	KRTDAP	1	Wald ratio	0.0254060807996668	0.0359308621407747	0.479515262880673	-0.0450184089962515	0.0958305705955852
myeloma_meta-analysis	5740_17_ROBO1_ROBO1	5740_17	ROBO1	ROBO1	1	Wald ratio	-0.0187421907538526	0.0371095376926281	0.613523363513638	-0.0914768846314036	0.0539925031236985
myeloma_meta-analysis	5742_14_ACP6_PPA6	5742_14	PPA6	ACP6	1	Wald ratio	-0.0254060807996668	0.0335735110370679	0.449211677148522	-0.0912101624323199	0.0403980008329863
myeloma_meta-analysis	5743_82_CARTPT_CART	5743_82	CART	CARTPT	1	Wald ratio	0.0133277800916285	0.0352478134110787	0.705344046141308	-0.0557579341940858	0.0824134943773428
myeloma_meta-analysis	5744_12_MENT_CA056	5744_12	CA056	MENT	1	Wald ratio	-0.0124947938359017	0.0384256559766764	0.745053923476683	-0.0878090795501874	0.062819491878384
myeloma_meta-analysis	5745_64_PI15_PI15	5745_64	PI15	PI15	1	Wald ratio	0.0237401082882132	0.0358558933777593	0.507908542711797	-0.0465374427321949	0.0940176593086214
myeloma_meta-analysis	5748_20_ASAH1_Acid_ceramidase	5748_20	Acid_ceramidase	ASAH1	1	Wald ratio	0.00458142440649729	0.0374135776759683	0.902539851924141	-0.0687491878384007	0.0779120366513952
myeloma_meta-analysis	5749_53_CLPS_COL	5749_53	COL	CLPS	1	Wald ratio	0.0304039983340275	0.0357267805081216	0.394761452315131	-0.0396204914618909	0.100428488129946
myeloma_meta-analysis	5751_14_LETMD1_HCCR_1	5751_14	HCCR_1	LETMD1	1	Wald ratio	0.0174927113702624	0.0353977509371095	0.621182039346411	-0.0518868804664723	0.0868723032069971
myeloma_meta-analysis	5752_63_SUSD3_SUSD3	5752_63	SUSD3	SUSD3	1	Wald ratio	0.0137442732194919	0.0351228654727197	0.69556085404501	-0.0550965431070387	0.0825850895460225
myeloma_meta-analysis	5753_21_FAM19A1_F19A1	5753_21	F19A1	FAM19A1	1	Wald ratio	0.0699708454810496	0.035381091211995	0.0479700217966765	0.000623906705539357	0.13931778425656
myeloma_meta-analysis	5754_76_INSL6_INSL6	5754_76	INSL6	INSL6	1	Wald ratio	0.0449812578092461	0.035256143273636	0.202011482976908	-0.0241207830070804	0.114083298625573
myeloma_meta-analysis	5755_29_GIP_GIP	5755_29	GIP	GIP	1	Wald ratio	0.0537276134943773	0.0352686380674719	0.127663126528874	-0.0153989171178676	0.122854144106622
myeloma_meta-analysis	5756_66_PAPPA2_PAPP2	5756_66	PAPP2	PAPPA2	1	Wald ratio	0.0179092044981258	0.0356851311953353	0.615760788710494	-0.0520336526447313	0.0878520616409829
myeloma_meta-analysis	5757_45_GNAS_GNAS3	5757_45	GNAS3	GNAS	1	Wald ratio	0.0462307371928363	0.0355185339441899	0.193054956587971	-0.0233855893377759	0.115847063723449
myeloma_meta-analysis	5758_49_KLK9_kallikrein_9	5758_49	kallikrein_9	KLK9	1	Wald ratio	0.00708038317367763	0.0354102457309454	0.841517376655419	-0.0623236984589754	0.0764844648063307
myeloma_meta-analysis	5762_35_SPAG11B_Sperm_associated_antigen_11	5762_35	Sperm_associated_antigen_11	SPAG11B	1	Wald ratio	-0.00208246563931695	0.036018325697626	0.953894527213774	-0.0726783840066639	0.06851345272803
myeloma_meta-analysis	5763_67_DEFB104A_HBD_4	5763_67	HBD_4	DEFB104A	1	Wald ratio	-0.0141607663473553	0.0353894210745523	0.689052500847878	-0.0835240316534777	0.0552024989587672
myeloma_meta-analysis	5764_4_GALNT2_GALT2	5764_4	GALT2	GALNT2	1	Wald ratio	0.0195751770095793	0.035926697209496	0.585846807454327	-0.0508411495210329	0.0899915035401916
myeloma_meta-analysis	5765_53_DEFB121_DB121	5765_53	DB121	DEFB121	1	Wald ratio	0.0116618075801749	0.0362598917117868	0.747742654752354	-0.0594075801749271	0.082731195335277
myeloma_meta-analysis	5792_8_AFP_AFP	5792_8	AFP	AFP	1	Wald ratio	0.0187421907538526	0.0356434818825489	0.599010643166339	-0.0511190337359434	0.0886034152436485
myeloma_meta-analysis	5798_3_BID_BID	5798_3	BID	BID	1	Wald ratio	0.0104123281965848	0.035676801332778	0.770400162606807	-0.0595142024156601	0.0803388588088297
myeloma_meta-analysis	5801_72_NGF_b_NGF	5801_72	b_NGF	NGF	1	Wald ratio	-0.0379008746355685	0.0353602665556018	0.283787755001227	-0.107206997084548	0.0314052478134111
myeloma_meta-analysis	5803_24_C3_C3d	5803_24	C3d	C3	1	Wald ratio	-0.0208246563931695	0.0359933361099542	0.562879503636948	-0.0913715951686797	0.0497222823823407
myeloma_meta-analysis	5807_77_CD70_CD70	5807_77	CD70	CD70	1	Wald ratio	0.0208246563931695	0.0354518950437318	0.556931055016299	-0.0486610578925448	0.0903103706788838
myeloma_meta-analysis	5810_25_TDGF1_Cripto	5810_25	Cripto	TDGF1	1	Wald ratio	-0.0283215326947105	0.0275635152019992	0.304184729866111	-0.0823460224906289	0.0257029571012078
myeloma_meta-analysis	5813_58_EPO_Epo	5813_58	Epo	EPO	1	Wald ratio	0.00791336942940441	0.03695127030404	0.830424706610415	-0.0645111203665139	0.0803378592253228
myeloma_meta-analysis	5822_22_GDNF_GDNF	5822_22	GDNF	GDNF	1	Wald ratio	0.00124947938359017	0.03838400666389	0.974031781519746	-0.0739831736776343	0.0764821324448147
myeloma_meta-analysis	5825_49_IFNGR1_IFN_g_R1	5825_49	IFN_g_R1	IFNGR1	1	Wald ratio	0.0166597251145356	0.0355268638067472	0.639117400906993	-0.0529729279466889	0.0862923781757601
myeloma_meta-analysis	5834_18_IL9_IL_9	5834_18	IL_9	IL9	1	Wald ratio	0.0478967097042899	0.03542690545606	0.176379527515077	-0.0215400249895877	0.117333444398167
myeloma_meta-analysis	5837_49_LIFR_LIF_sR	5837_49	LIF_sR	LIFR	1	Wald ratio	0.0133277800916285	0.0368179925031237	0.717358793180544	-0.058835485214494	0.0854910453977509
myeloma_meta-analysis	5843_60_EHMT2_NG36	5843_60	NG36	EHMT2	1	Wald ratio	0.0308204914618909	0.0379425239483549	0.416622848038666	-0.0435468554768846	0.105187838400666
myeloma_meta-analysis	5852_6_S100A12_S100A12	5852_6	S100A12	S100A12	1	Wald ratio	-0.0345689296126614	0.0371053727613494	0.35152148743622	-0.107295460224906	0.0381576009995835
myeloma_meta-analysis	5854_60_MAPT_tau	5854_60	tau	MAPT	1	Wald ratio	-0.0237401082882132	0.0354102457309454	0.502583405417362	-0.0931441899208663	0.0456639733444398
myeloma_meta-analysis	5858_6_YWHAZ_14_3_3_protein_zeta_delta	5858_6	14_3_3_protein_zeta_delta	YWHAZ	1	Wald ratio	-0.00624739691795085	0.0355018742190754	0.860314587655993	-0.0758310703873386	0.0633362765514369
myeloma_meta-analysis	5861_78_HAAO_3HAO	5861_78	3HAO	HAAO	1	Wald ratio	-0.00291545189504373	0.0387921699291962	0.940090847113038	-0.0789481049562682	0.0731172011661808
myeloma_meta-analysis	5864_10_ALDOA_aldolase_A	5864_10	aldolase_A	ALDOA	1	Wald ratio	-0.00041649312786339	0.0257392753019575	0.987089809975312	-0.0508654727197001	0.0500324864639733
myeloma_meta-analysis	5867_60_ARG1_ARGI1	5867_60	ARGI1	ARG1	1	Wald ratio	-0.0133277800916285	0.0352478134110787	0.705344046141308	-0.0824134943773428	0.0557579341940858
myeloma_meta-analysis	5870_23_BAD_BAD	5870_23	BAD	BAD	1	Wald ratio	0.00124947938359017	0.0336609745939192	0.970389704160648	-0.0647260308204915	0.0672249895876718
myeloma_meta-analysis	5879_51_DCTN2_Dynactin_subunit_2	5879_51	Dynactin_subunit_2	DCTN2	1	Wald ratio	0.00874635568513119	0.0374094127446897	0.815139523508065	-0.0645760932944606	0.082068804664723
myeloma_meta-analysis	5882_34_EEF1B2_EF_1_beta	5882_34	EF_1_beta	EEF1B2	1	Wald ratio	-0.014993752603082	0.0359766763848396	0.676851666162219	-0.0855080383173678	0.0555205331112037
myeloma_meta-analysis	5885_55_EIF4H_eIF_4H	5885_55	eIF_4H	EIF4H	1	Wald ratio	0.00749687630154102	0.0362432319866722	0.836127786949022	-0.0635398583923365	0.0785336109954186
myeloma_meta-analysis	5888_29_EIF5A_eIF_5A_1	5888_29	eIF_5A_1	EIF5A	1	Wald ratio	0.00832986255726781	0.0360141607663474	0.817086337380171	-0.062257892544773	0.0789176176593086
myeloma_meta-analysis	5897_58_GRP_Gastrin_releasing_peptide	5897_58	Gastrin_releasing_peptide	GRP	1	Wald ratio	0.0295710120783007	0.0362182423990004	0.414232895004665	-0.0414167430237401	0.100558767180342
myeloma_meta-analysis	5900_11_HINT1_HINT1	5900_11	HINT1	HINT1	1	Wald ratio	0.0129112869637651	0.0359683465222824	0.71962315583554	-0.0575866722199084	0.0834092461474386
myeloma_meta-analysis	5903_91_HSPA8_HSP70_protein_8	5903_91	HSP70_protein_8	HSPA8	1	Wald ratio	-0.00458142440649729	0.0370137442732195	0.901492395398553	-0.0771283631820075	0.0679655143690129
myeloma_meta-analysis	5909_51_NME1_Nucleoside_diphosphate_kinase_A	5909_51	Nucleoside_diphosphate_kinase_A	NME1	1	Wald ratio	-0.00957934194085797	0.0353144523115369	0.786192296928177	-0.0787956684714702	0.0596369845897543
myeloma_meta-analysis	5915_58_PEX5_PEX5	5915_58	PEX5	PEX5	1	Wald ratio	0.0699708454810496	0.0350104123281966	0.0456546339076051	0.00135043731778424	0.138591253644315
myeloma_meta-analysis	5918_5_PSME1_PSME1	5918_5	PSME1	PSME1	1	Wald ratio	0.02457309454394	0.0363223656809663	0.498705524939163	-0.0466187421907538	0.0957649312786339
myeloma_meta-analysis	5927_4_WISP3_WISP_3	5927_4	WISP_3	WISP3	1	Wald ratio	0.026655560183257	0.0356726364014994	0.454926496221221	-0.0432628071636818	0.0965739275301958
myeloma_meta-analysis	5936_53_TNF_TNF_a	5936_53	TNF_a	TNF	1	Wald ratio	-0.00666389004581424	0.034868804664723	0.848436879040234	-0.0750067471886714	0.0616789670970429
myeloma_meta-analysis	5939_42_TNFSF12_TWEAK	5939_42	TWEAK	TNFSF12	1	Wald ratio	-0.00666389004581424	0.0370970428987922	0.857439914051926	-0.0793740941274469	0.0660463140358184
myeloma_meta-analysis	5947_90_THPO_Tpo	5947_90	Tpo	THPO	1	Wald ratio	0.0445647646813828	0.0366930445647647	0.224545803901966	-0.027353602665556	0.116483132028322
myeloma_meta-analysis	5954_62_PTH_PTH	5954_62	PTH	PTH	1	Wald ratio	0.02457309454394	0.0366014160766347	0.501984819512955	-0.0471656809662641	0.0963118700541441
myeloma_meta-analysis	5957_30_SST_Somatostatin_28	5957_30	Somatostatin_28	SST	1	Wald ratio	0.026655560183257	0.035847563515202	0.457130118574503	-0.0436056643065389	0.0969167846730529
myeloma_meta-analysis	5963_9_DMKN_Dermokine	5963_9	Dermokine	DMKN	1	Wald ratio	0.00791336942940441	0.0361932528113286	0.826928841549751	-0.0630254060807997	0.0788521449396085
myeloma_meta-analysis	5980_55_BOLA3_BOLA3	5980_55	BOLA3	BOLA3	1	Wald ratio	-0.00624739691795085	0.0373219491878384	0.867061594157345	-0.0793984173261141	0.0669036234902124
